chi2 wavelength x0 err_x0 y0 err_y0 I0 err_I0 fwhm_x err_fwhm_x fwhm_y err_fwhm_y rot err_rot
0.6874325900088589 4754.89794921875 41.60277499249045 1.0857427235410977e-05 -0.49299185101975906 0.00032185592682523403 146061.64951349155 145948.24607280415 0.012929720635750376 1.5818885303927561 0.04810552372580864 0.9096400655013595 10.469341408857897 10.469341408857897
0.2027541657916774 4859.89794921875 41.60278584857398 7.726892269060863e-05 -0.4927356785342587 0.0005780284061003998 199333.0606538444 199229.53740110845 0.021370508431498375 1.5506681758379472 0.10301555929240012 1.0491399436490412 8.696859688060751 8.696859688060751
0.16729756811025737 5059.89794921875 41.602805240305024 9.66601387859032e-05 -0.4925359657382176 0.0007777411865694486 709369.0276292936 709271.2597129637 0.033162174955714524 1.8542746019444347 0.176857163732061 1.2852280620226084 7.607924999453271 7.607924999453271
0.15139827345854842 5259.89794921875 41.60271242456056 7.619293426829059e-06 -0.49330934695024586 2.6621016709628352e-05 34.145033843097835 2.238320349996891 0.8488660037579282 6361425826.920411 1.2162114330276792 548418158.748251 17.96886423707524 8.298418966493232
0.14492854117169704 5459.89794921875 41.6027152135317 8.504948373496927e-06 -0.49330516476597047 2.9362014885913456e-05 31.425762631698912 2.1530093903331764 0.8427768226603324 4619129857.96154 1.1844639472163814 464045073.16759515 20.314919454213005 9.312338720472862
0.12861367001081872 5659.89794921875 41.60271545279347 7.444841928917717e-06 -0.4933124735118588 2.3665036400977252e-05 29.836160370128514 1.7309571339382737 0.8310487034465773 4096565214.7392607 1.1228733285093222 363443726.45752126 22.93980240701491 10.238812188312608
0.11765340861963004 5859.89794921875 41.60271887372106 7.7239344823306e-06 -0.49331015469070294 2.4842818477460883e-05 29.333362231880606 1.6864193322062344 0.8245758814869505 4670405862.178097 1.1315014402033112 411929633.7988374 22.625623351939495 9.38993075106506
0.10875322291852238 6059.89794921875 41.602718106163174 7.6081030392856735e-06 -0.493311974226129 2.3388850870488034e-05 27.77428576856528 1.638118263346041 0.8072246197160805 3861061050.2779784 1.0684547160223898 365672137.99076205 22.28731958165609 11.393563389567372
0.10602104355057644 6259.89794921875 41.60271750878894 8.629173165976279e-06 -0.4933237248247685 2.2198036631235795e-05 25.954170345457378 1.4964012773514614 0.8008157457990289 3810346121.8298926 1.0092742663190843 422133819.51924354 19.187810252988193 13.65951114914519
0.09725183156015015 6459.89794921875 41.60271933827594 8.383169284074954e-06 -0.49330371779530713 2.6766617959060324e-05 26.65470369650156 1.9732907223214935 0.7785673558066063 4800212267.012007 1.09184518309099 464102410.2447092 18.767995710955844 9.797580267655794
0.3022240945695793 6659.89794921875 41.60282324166823 0.00014403669013904178 -0.49272350118962377 0.0005642152956572471 2969.679070797365 897751.0963089855 0.06004768382032986 263.78488604086533 0.2944728894169061 16.828902964334283 14.210369028675432 2.2680608080228843
0.09808686741576675 6859.89794921875 41.60271711232601 7.659164618607588e-06 -0.4933101796254776 2.4559439243443802e-05 26.279435398617583 1.6696894739003036 0.7975920543059909 4394389357.4303465 1.0775238105982905 440604437.03072774 18.385730086952076 11.128197555822098
0.08279242880654078 7059.89794921875 41.60271608752622 7.036149904586647e-06 -0.4933138944057121 2.1790792631566827e-05 23.783994193306327 1.4097837264539754 0.7684507417072894 6139769736.233022 0.9843979968887903 652142002.9402434 13.925382071854042 13.163694805480361
0.0777615007325312 7259.89794921875 41.602720190117616 6.8798519476972126e-06 -0.49331643784978363 2.3004058842709377e-05 23.10655166509312 1.4041009607763466 0.7772773590141774 3983978444.863766 1.0004262987592079 421760527.05523324 16.620646193561782 13.061134641378548
0.09436641945169424 7459.89794921875 41.6027172911632 7.90970668926731e-06 -0.49331600421605293 2.2937343050806844e-05 22.90843703172748 1.8686472712151827 0.7541418707338924 4265035385.060684 0.9934568729132827 484486968.9284422 18.905611330514773 12.981355812291733
0.08871436207565327 7659.89794921875 41.60272340621581 8.774999132822263e-06 -0.4933042770333658 3.0865170643945016e-05 22.811431118299183 1.9790914636101826 0.7498598332178609 4688254208.021786 1.0532310867024706 530593772.55635625 19.475541569004935 11.026433086996036
0.0792831983850302 7859.89794921875 41.60271981011396 6.863542174995826e-06 -0.49331374079021384 2.3382335106524202e-05 20.967561634068606 1.8437331789495084 0.7527331714913937 5811134409.974912 0.985000671916219 651454318.0572278 11.174105120794593 13.008992871880666
0.07711721283768597 8059.89794921875 41.60271851934278 7.3930535987266865e-06 -0.49331283943465154 2.229211895202048e-05 20.69717507585401 1.5008944807819002 0.7553628008044129 7335132566.608199 0.9730498232619199 806846871.9720706 18.137942907564344 13.997112126035224
0.08200353267276977 8259.89794921875 41.60272015538934 7.102382402907278e-06 -0.49331307924607243 2.3052430582229664e-05 20.974259193760407 1.4132792977937016 0.7283684206258647 4091159803.0707283 1.0011352251053727 418805099.1517858 18.266834066329285 10.551660395860695
0.07708093100823477 8459.89794921875 41.602715986918554 7.406351750736631e-06 -0.49330924498820533 2.5684192494364778e-05 19.888593771586798 1.2786194971903833 0.7606610064344068 5402414146.8056135 0.9778954554700304 664563563.0258678 9.16515884948539 13.49359220667619
0.07807889850949586 8659.89794921875 41.602718022605046 8.988329088688872e-06 -0.4933068520640845 2.5770705177659144e-05 18.94327210361057 1.567449806146908 0.7693848964723387 6044918368.106004 1.006039971221339 697080334.8644605 10.703044419637035 13.309391226322983
0.06912427668340877 8859.89794921875 41.60271481442961 5.1974612451775836e-06 -0.4933335083909626 1.3686552222681561e-05 19.363498324883864 1.014020689865955 0.7549633375503201 3342709649.060665 0.9195980869064069 305308609.457454 12.762670352210293 14.165948735166637
0.08127081431977398 9059.89794921875 41.602718389894754 8.48601682826833e-06 -0.4933056891657101 2.7353661506570282e-05 18.391427273393024 1.401754607689281 0.7965801097188621 3491225883.1815615 1.1086257449583354 359740679.0962783 15.987281691241572 10.60151935635193
0.07427318441994403 9259.89794921875 41.60272578554123 8.78474535423079e-06 -0.49331605936095674 2.5506439914736034e-05 18.102727480293932 1.2184339452473276 0.7111271661285486 4784690455.531583 1.0530598301247993 461696153.24597 23.443360466967647 9.529681762084744
