chi2 wavelength x0 err_x0 y0 err_y0 I0 err_I0 fwhm_x err_fwhm_x fwhm_y err_fwhm_y rot err_rot
1.3945658218048127 4754.89794921875 41.59323516077935 4.075901844997569e-06 -0.5029876681225327 3.61857105989073e-06 86.01365681391636 -2.575556500980927 0.8992636686048093 0.028576996902744872 1.0679265627694383 0.034640903052738335 66.31045933889487 4.2142870909222045
0.2699094295916304 4859.89794921875 41.59323085408353 1.767631925800869e-06 -0.5029916117441907 1.5989603337820406e-06 87.00226146005485 -1.1307983839845597 0.8908428497555736 0.012532324310117113 1.0301909782470926 0.014520745967128611 60.86260435613275 1.5246372901702427
0.25266075458454484 5059.89794921875 41.59323356771226 1.4795300046435388e-06 -0.5029896650885838 1.398438450599184e-06 90.05707796394877 -0.998705523533544 0.9036197266505462 0.011016773589267278 1.033604118228263 0.012405249402322205 54.05763122540452 1.3402608658954025
0.20812264815185672 5259.89794921875 41.59323402429025 9.838648441434873e-07 -0.5029907615551887 9.750621904432132e-07 118.20378654517553 -0.8845326176740245 0.9091100877038419 0.0076513812940978004 1.0382368888333602 0.00830153060334846 51.37055271240888 1.0099342157254034
0.21583783472900592 5459.89794921875 41.59323464994795 8.695947946435327e-07 -0.502991943438424 8.66587744568222e-07 150.08756041422913 -0.9833081373399 0.9153256176989011 0.006676254787505712 1.040149888063809 0.007305104061561249 49.46932258262774 0.8887125632265335
0.21659842326127896 5659.89794921875 41.593234832192216 8.110092347652355e-07 -0.5029921921354923 8.060184075155324e-07 167.34821694830413 -1.0510597119358285 0.8933313774467114 0.006077059667548991 1.0394173744746487 0.007071553785265382 45.979749436426026 0.7393131197742032
0.20320163348459086 5859.89794921875 41.59323257651175 9.120551949706619e-07 -0.5029925754235217 9.077737890004822e-07 160.97480198678815 -1.1540782072124485 0.8779218205260747 0.0067147420559347006 1.0271205967720112 0.007898080901715688 46.65969596479434 0.8168912548877996
0.22560306801934685 6059.89794921875 41.59323077667615 8.739929338984482e-07 -0.5029932392481707 8.724041652972775e-07 194.66291973450345 -1.326949583623498 0.8775467417643961 0.006339316390147046 1.0279253380316413 0.007505540851684474 50.53569369277079 0.7712183249840651
0.18928411216228075 6259.89794921875 41.593231350583885 8.580968944328671e-07 -0.5029925834732324 8.141914069186038e-07 165.24218703798985 -1.1189904171608762 0.8748015055243967 0.006233400541852604 1.0135966341654294 0.007341712856159879 53.97561924717667 0.893166256891977
0.28735252768383396 6459.89794921875 41.59323228301125 7.949977664302535e-07 -0.5029922452258633 7.234626987626466e-07 265.0510237498535 -1.5320578233411537 0.8866796715958845 0.005501976258424829 1.011641825214794 0.006423360754890479 55.147139015182745 0.7814428587054804
